ID,Date,Localisation à Montréal,Secteur d'activité de l'entreprise,Nombre d'employés de l'entreprise au 1er mars 2020,Sujet de la demande: Soutien financier,Sujet de la demande: Maintien des opérations,Sujet de la demande: Fiscalité (taxes et impôts),Sujet de la demande: Ressources humaines,Sujet de la demande: Réglementation,Sujet de la demande: Marketing,Sujet de la demande: Santé et sécurité,Source de la demande,Arrondissement ou ville liée
1197,2020-03-23,Oui,Inconnu,Taille inconnue,Soutien financier,,,,,,,Formulaire,Inconnu(e)
886,2020-03-26,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,,,,,,,santé et sécurité,Téléphone,Inconnu(e)
887,2020-03-25,Localisation inconnue,Industrie de l’information et culturelle,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
888,2020-03-24,Localisation inconnue,"Arts, spectacles et loisirs",Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
889,2020-03-23,Localisation inconnue,Inconnu,Taille inconnue,Soutien financier,,,,,,,Répondeur,Inconnu(e)
890,2020-03-23,Localisation inconnue,Commerce de détail,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),,,,,Téléphone,Inconnu(e)
891,2020-03-25,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
893,2020-03-24,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
1198,2020-03-23,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Inconnu(e)
895,2020-03-27,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,Ressources humaines,,,,Téléphone,Inconnu(e)
1199,2020-03-23,Oui,Restauration et bar,Taille inconnue,Soutien financier,,,,,,,Formulaire,Mercier–Hochelaga-Maisonneuve
899,2020-03-20,Localisation inconnue,Restauration et bar,Taille inconnue,Soutien financier,,,,,,,Répondeur,Inconnu(e)
900,2020-03-20,Localisation inconnue,Commerce de détail,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),Ressources humaines,,,,Téléphone,Inconnu(e)
901,2020-03-24,Localisation inconnue,Restauration et bar,Taille inconnue,Soutien financier,,,,,,,Répondeur,Inconnu(e)
1200,2020-03-23,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",5 à 24 employés,Soutien financier,,,,,,,Formulaire,Ville-Marie
903,2020-03-20,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Répondeur,Inconnu(e)
1201,2020-03-23,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Mercier–Hochelaga-Maisonneuve
1202,2020-03-23,Oui,Restauration et bar,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Villeray–Saint-Michel–Parc-Extension
906,2020-03-20,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),,,,,Répondeur,Inconnu(e)
907,2020-03-27,Localisation inconnue,Construction,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
1203,2020-03-23,Oui,Commerce de détail,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Ville-Marie
909,2020-03-23,Localisation inconnue,Restauration et bar,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
910,2020-03-26,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
1204,2020-03-23,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Mercier–Hochelaga-Maisonneuve
1205,2020-03-23,Oui,Construction,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Ahuntsic–Cartierville
913,2020-03-24,Localisation inconnue,Commerce de détail,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
914,2020-03-27,Localisation inconnue,Autres,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),,,,,Téléphone,Inconnu(e)
915,2020-03-23,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
916,2020-03-20,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,,,Fiscalité (taxes et impôts),,,,,Répondeur,Inconnu(e)
917,2020-03-24,Localisation inconnue,Inconnu,Taille inconnue,Soutien financier,,,,,,,Répondeur,Inconnu(e)
1206,2020-03-23,Oui,Commerce de détail,Taille inconnue,Soutien financier,,,,,,,Formulaire,Le Sud-Ouest
919,2020-03-25,Localisation inconnue,Restauration et bar,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
920,2020-03-26,Localisation inconnue,Commerce de détail,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
921,2020-03-27,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,,,,Ressources humaines,,,,Téléphone,Inconnu(e)
922,2020-03-26,Localisation inconnue,Autres,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
923,2020-03-25,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
924,2020-03-25,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Répondeur,Inconnu(e)
1207,2020-03-23,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Ville-Marie
1208,2020-03-23,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Villeray–Saint-Michel–Parc-Extension
927,2020-03-20,Localisation inconnue,Inconnu,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
928,2020-03-20,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Répondeur,Inconnu(e)
929,2020-03-20,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,,,,Ressources humaines,,,,Répondeur,Inconnu(e)
930,2020-03-27,Localisation inconnue,Commerce de détail,Taille inconnue,,Maintien des opérations,,,Réglementation,,santé et sécurité,Téléphone,Inconnu(e)
932,2020-03-20,Localisation inconnue,"Arts, spectacles et loisirs",Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
933,2020-03-23,Localisation inconnue,Inconnu,Taille inconnue,,,,Ressources humaines,,,,Répondeur,Inconnu(e)
1209,2020-03-23,Oui,Autres,Taille inconnue,Soutien financier,,,,,,,Formulaire,Côte-des-Neiges–Notre-Dame-de-Grâce
935,2020-03-24,Localisation inconnue,Fabrication,Taille inconnue,,Maintien des opérations,,,,,santé et sécurité,Téléphone,Inconnu(e)
936,2020-03-20,Localisation inconnue,Restauration et bar,Taille inconnue,,,,Ressources humaines,,,,Répondeur,Inconnu(e)
937,2020-03-24,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,Ressources humaines,,,,Téléphone,Inconnu(e)
938,2020-03-23,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),,,,,Téléphone,Inconnu(e)
939,2020-03-20,Oui,Commerce de détail,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),Ressources humaines,,,,Téléphone,Mont-Royal
940,2020-03-27,Localisation inconnue,Commerce de détail,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),,,,,Téléphone,Inconnu(e)
941,2020-03-26,Localisation inconnue,Commerce de détail,Taille inconnue,,,Fiscalité (taxes et impôts),,,,,Téléphone,Inconnu(e)
942,2020-03-24,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
944,2020-03-20,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Répondeur,Inconnu(e)
945,2020-03-20,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Répondeur,Inconnu(e)
946,2020-03-20,Oui,Commerce de détail,Taille inconnue,Soutien financier,,,,,,,Téléphone,Le Sud-Ouest
947,2020-03-26,Localisation inconnue,Construction,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),,,,,Répondeur,Inconnu(e)
948,2020-03-20,Localisation inconnue,Restauration et bar,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),Ressources humaines,,,,Répondeur,Inconnu(e)
949,2020-03-20,Localisation inconnue,Restauration et bar,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),Ressources humaines,,,,Répondeur,Inconnu(e)
950,2020-03-23,Localisation inconnue,Restauration et bar,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),Ressources humaines,Réglementation,,,Répondeur,Inconnu(e)
951,2020-03-23,Localisation inconnue,Restauration et bar,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),Ressources humaines,Réglementation,,,Répondeur,Inconnu(e)
1210,2020-03-23,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Hors Montréal
953,2020-03-26,Localisation inconnue,Restauration et bar,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),Ressources humaines,Réglementation,,,Téléphone,Inconnu(e)
954,2020-03-20,Non,Autres,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),Ressources humaines,Réglementation,,,Téléphone,Hors Montréal
955,2020-03-24,Localisation inconnue,Restauration et bar,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
957,2020-03-20,Localisation inconnue,Autres,Taille inconnue,,,,,Réglementation,,,Téléphone,Inconnu(e)
958,2020-03-20,Localisation inconnue,Commerce de détail,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),Ressources humaines,,,,Répondeur,Inconnu(e)
1211,2020-03-23,Oui,Fabrication,Taille inconnue,Soutien financier,,,,,,,Formulaire,Le Sud-Ouest
960,2020-03-20,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),,Réglementation,,,Téléphone,Inconnu(e)
961,2020-03-20,Non,Construction,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Hors Montréal
962,2020-03-23,Localisation inconnue,Restauration et bar,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
1212,2020-03-23,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Kirkland
964,2020-03-23,Localisation inconnue,Autres,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
965,2020-03-26,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,,,,,Réglementation,,,Téléphone,Inconnu(e)
966,2020-03-23,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Répondeur,Inconnu(e)
967,2020-03-23,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Répondeur,Inconnu(e)
968,2020-03-23,Localisation inconnue,Commerce de détail,Taille inconnue,Soutien financier,,,Ressources humaines,,,,Téléphone,Inconnu(e)
1213,2020-03-23,Oui,Autres,Taille inconnue,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
970,2020-03-24,Localisation inconnue,Commerce de détail,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
971,2020-03-24,Localisation inconnue,Commerce de détail,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
972,2020-03-24,Localisation inconnue,"Arts, spectacles et loisirs",Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
973,2020-03-25,Localisation inconnue,Industrie de l’information et culturelle,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
22,2020-03-23,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Formulaire,Inconnu(e)
975,2020-03-23,Localisation inconnue,Fabrication,Taille inconnue,Soutien financier,,,,,,,Répondeur,Inconnu(e)
976,2020-03-23,Localisation inconnue,Inconnu,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),Ressources humaines,Réglementation,,,Répondeur,Inconnu(e)
977,2020-03-20,Localisation inconnue,"Arts, spectacles et loisirs",Taille inconnue,Soutien financier,,,,,,,Répondeur,Inconnu(e)
1214,2020-03-23,Oui,Inconnu,Taille inconnue,Soutien financier,,,,,,,Formulaire,Inconnu(e)
979,2020-03-20,Localisation inconnue,Commerce de détail,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),,,,,Téléphone,Inconnu(e)
980,2020-03-23,Localisation inconnue,Inconnu,Taille inconnue,Soutien financier,,,,,,,Répondeur,Inconnu(e)
982,2020-03-20,Localisation inconnue,Restauration et bar,Taille inconnue,Soutien financier,,,,,,,Répondeur,Inconnu(e)
1215,2020-03-23,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Inconnu(e)
984,2020-03-24,Localisation inconnue,Autres,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
985,2020-03-24,Localisation inconnue,Autres,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
986,2020-03-24,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
1216,2020-03-23,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Inconnu(e)
988,2020-03-24,Localisation inconnue,Inconnu,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
989,2020-03-24,Localisation inconnue,Services d’hébergement,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),,,,,Téléphone,Inconnu(e)
990,2020-03-23,Localisation inconnue,"Arts, spectacles et loisirs",Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),Ressources humaines,,,,Répondeur,Inconnu(e)
991,2020-03-23,Localisation inconnue,"Arts, spectacles et loisirs",Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),Ressources humaines,,,,Répondeur,Inconnu(e)
993,2020-03-26,Localisation inconnue,"Arts, spectacles et loisirs",Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
16,2020-03-23,Localisation inconnue,Commerce de détail,Taille inconnue,Soutien financier,,,,,,,Formulaire,Inconnu(e)
1217,2020-03-23,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Inconnu(e)
1218,2020-03-23,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Inconnu(e)
997,2020-03-25,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
998,2020-03-25,Localisation inconnue,Inconnu,1 à 4 employés,,,,,Réglementation,,,Téléphone,Inconnu(e)
999,2020-03-27,Localisation inconnue,Restauration et bar,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
1000,2020-03-26,Localisation inconnue,Restauration et bar,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
1219,2020-03-23,Oui,Commerce de gros,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Inconnu(e)
1002,2020-03-24,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Répondeur,Inconnu(e)
17,2020-03-23,Localisation inconnue,Inconnu,Taille inconnue,Soutien financier,,,,,,,Formulaire,Inconnu(e)
1005,2020-03-26,Localisation inconnue,Commerce de détail,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),,,,,Téléphone,Inconnu(e)
1220,2020-03-23,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Inconnu(e)
1010,2020-03-23,Localisation inconnue,Restauration et bar,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),,,,,Téléphone,Inconnu(e)
1011,2020-03-25,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),,,,,Téléphone,Inconnu(e)
1012,2020-03-24,Localisation inconnue,Commerce de détail,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
1013,2020-03-27,Localisation inconnue,"Arts, spectacles et loisirs",5 à 24 employés,Soutien financier,,,,,,,Répondeur,Inconnu(e)
1014,2020-03-23,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
1015,2020-03-27,Localisation inconnue,Commerce de détail,Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
1016,2020-03-20,Localisation inconnue,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",Taille inconnue,Soutien financier,,,,,,,Téléphone,Inconnu(e)
1017,2020-03-20,Localisation inconnue,Commerce de détail,Taille inconnue,Soutien financier,,,,,,,Répondeur,Inconnu(e)
1018,2020-03-20,Localisation inconnue,Commerce de détail,Taille inconnue,Soutien financier,,Fiscalité (taxes et impôts),,,,,Répondeur,Inconnu(e)
